Date,World,Transaction,Change,NewPremiumPoints,MoreInformation
"Jan 12, 2026 10:13","World 153","Premium Exchange",-19,10176,"Premium Exchange: Iron purchased (1234)"
"Jan 12, 2026 10:13","World 153","Premium Exchange",-1,10195,"Premium Exchange: Clay purchased (64)"
"Jan 12, 2026 10:12","World 153","Premium Exchange",-2,10196,"Premium Exchange: Iron purchased (129)"
"Jan 12, 2026 10:12","World 153","Premium Exchange",-2,10198,"Premium Exchange: Wood purchased (129)"
"Jan 12, 2026 10:12","World 153","Premium Exchange",-3,10200,"Premium Exchange: Clay purchased (194)"
"Jan 12, 2026 10:12","World 153","Premium Exchange",-28,10203,"Premium Exchange: Iron purchased (1824)"
"Jan 12, 2026 10:12","World 153","Premium Exchange",-28,10231,"Premium Exchange: Clay purchased (1825)"
"Jan 12, 2026 10:12","World 153","Premium Exchange",-28,10259,"Premium Exchange: Wood purchased (1824)"
"Jan 12, 2026 10:12","World 153","Premium Exchange",-1,10287,"Premium Exchange: Wood purchased (65)"
"Jan 12, 2026 09:43","World 153","Premium Exchange",-7,10288,"Premium Exchange: Clay purchased (440)"
"Jan 12, 2026 09:43","World 153","Premium Exchange",-19,10295,"Premium Exchange: Iron purchased (1235)"
"Jan 12, 2026 09:43","World 153","Premium Exchange",-19,10314,"Premium Exchange: Clay purchased (1234)"
"Jan 12, 2026 09:43","World 153","Premium Exchange",-55,10333,"Premium Exchange: Iron purchased (3609)"
"Jan 12, 2026 09:43","World 153","Premium Exchange",-10,10388,"Premium Exchange: Clay purchased (649)"
"Jan 12, 2026 09:42","World 153","Premium Exchange",-61,10398,"Premium Exchange: Clay purchased (4023)"
"Jan 12, 2026 09:42","World 153","Premium Exchange",-55,10459,"Premium Exchange: Wood purchased (3632)"
"Jan 12, 2026 09:41","World 153","Premium Exchange",-8,10514,"Premium Exchange: Iron purchased (518)"
"Jan 12, 2026 09:41","World 153","Premium Exchange",-19,10522,"Premium Exchange: Iron purchased (1238)"
"Jan 12, 2026 09:41","World 153","Premium Exchange",-46,10541,"Premium Exchange: Clay purchased (3005)"
"Jan 12, 2026 09:41","World 153","Premium Exchange",-37,10587,"Premium Exchange: Wood purchased (2423)"
"Jan 12, 2026 09:40","World 153","Premium Exchange",-6,10624,"Premium Exchange: Clay purchased (388)"
"Jan 12, 2026 09:16","World 153","Premium Exchange",-1,10630,"Premium Exchange: Wood purchased (64)"
"Jan 12, 2026 09:16","World 153","Premium Exchange",-1,10631,"Premium Exchange: Clay purchased (64)"
"Jan 12, 2026 09:15","World 153","Premium Exchange",-4,10632,"Premium Exchange: Iron purchased (259)"
"Jan 12, 2026 09:15","World 153","Premium Exchange",-2,10636,"Premium Exchange: Wood purchased (129)"
"Jan 12, 2026 09:15","World 153","Premium Exchange",-17,10638,"Premium Exchange: Clay purchased (1104)"
"Jan 12, 2026 09:15","World 153","Premium Exchange",-19,10655,"Premium Exchange: Wood purchased (1235)"
"Jan 12, 2026 09:15","World 153","Premium Exchange",-19,10674,"Premium Exchange: Iron purchased (1236)"
"Jan 12, 2026 09:15","World 153","Premium Exchange",-1,10693,"Premium Exchange: Wood purchased (64)"
"Jan 12, 2026 09:15","World 153","Premium Exchange",-8,10694,"Premium Exchange: Iron purchased (518)"
"Jan 12, 2026 09:13","World 153","Premium Exchange",-6,10702,"Premium Exchange: Iron purchased (389)"
"Jan 12, 2026 09:12","World 153","Premium Exchange",-1,10708,"Premium Exchange: Clay purchased (64)"
"Jan 12, 2026 09:12","World 153","Premium Exchange",-55,10709,"Premium Exchange: Wood purchased (3633)"
"Jan 12, 2026 09:12","World 153","Premium Exchange",-28,10764,"Premium Exchange: Iron purchased (1824)"
"Jan 12, 2026 09:12","World 153","Premium Exchange",-6,10792,"Premium Exchange: Wood purchased (388)"
"Jan 12, 2026 09:12","World 153","Premium Exchange",-3,10798,"Premium Exchange: Clay purchased (192)"
"Jan 12, 2026 09:12","World 153","Premium Exchange",-28,10801,"Premium Exchange: Clay purchased (1825)"
"Jan 12, 2026 09:11","World 153","Premium Exchange",-25,10829,"Premium Exchange: Wood purchased (1630)"
"Jan 12, 2026 09:11","World 153","Premium Exchange",-3,10854,"Premium Exchange: Iron purchased (194)"
"Jan 12, 2026 09:11","World 153","Premium Exchange",-14,10857,"Premium Exchange: Iron purchased (909)"
"Jan 12, 2026 09:10","World 153","Premium Exchange",-3,10871,"Premium Exchange: Clay purchased (194)"
"Jan 12, 2026 09:10","World 153","Premium Exchange",-3,10874,"Premium Exchange: Wood purchased (194)"
"Jan 12, 2026 08:43","World 153","Premium Exchange",-2,10877,"Premium Exchange: Iron purchased (82)"
"Jan 12, 2026 08:41","World 153","Premium Exchange",-2,10879,"Premium Exchange: Iron purchased (123)"
"Jan 12, 2026 08:41","World 153","Premium Exchange",-2,10881,"Premium Exchange: Clay purchased (97)"
"Jan 12, 2026 08:41","World 153","Premium Exchange",-19,10883,"Premium Exchange: Iron purchased (1235)"
"Jan 12, 2026 08:40","World 153","Premium Exchange",-19,10902,"Premium Exchange: Iron purchased (1245)"
"Jan 12, 2026 08:40","World 153","Premium Exchange",-4,10921,"Premium Exchange: Iron purchased (261)"
"Jan 12, 2026 08:40","World 153","Premium Exchange",-2,10925,"Premium Exchange: Wood purchased (129)"
"Jan 12, 2026 08:40","World 153","Premium Exchange",-11,10927,"Premium Exchange: Clay purchased (713)"
"Jan 12, 2026 08:40","World 153","Premium Exchange",-11,10938,"Premium Exchange: Wood purchased (714)"
"Jan 12, 2026 08:40","World 153","Premium Exchange",-46,10949,"Premium Exchange: Iron purchased (3011)"
"Jan 12, 2026 08:40","World 153","Premium Exchange",-42,10995,"Premium Exchange: Clay purchased (2756)"
"Jan 12, 2026 08:40","World 153","Premium Exchange",-37,11037,"Premium Exchange: Wood purchased (2427)"
"Jan 12, 2026 08:39","World 153","Premium Exchange",-3,11074,"Premium Exchange: Iron purchased (194)"
"Jan 12, 2026 08:39","World 153","Premium Exchange",-2,11077,"Premium Exchange: Wood purchased (129)"
"Jan 12, 2026 08:39","World 153","Premium Exchange",-2,11079,"Premium Exchange: Clay purchased (129)"
"Jan 12, 2026 08:34","World 153","Premium Exchange",-2,11081,"Premium Exchange: Iron purchased (123)"
"Jan 12, 2026 08:34","World 153","Premium Exchange",-13,11083,"Premium Exchange: Iron purchased (844)"
"Jan 12, 2026 08:33","World 153","Premium Exchange",-28,11096,"Premium Exchange: Iron purchased (1824)"
"Jan 12, 2026 08:31","World 153","Premium Exchange",-28,11124,"Premium Exchange: Wood purchased (1825)"
"Jan 12, 2026 07:02","World 147","Points redeemed",-10,11152,"Construction time reduction - en147 - Farm (level 29)"
"Jan 12, 2026 07:02","World 147","Points redeemed",-10,11162,"Construction time reduction - en147 - Farm (level 29)"
"Jan 11, 2026 20:39","World 153","Points redeemed",-10,11172,"Construction time reduction - en153 - Timber camp (level 21)"
"Jan 11, 2026 16:08","World 153","Premium Exchange",-1,11182,"Premium Exchange: Iron purchased (64)"
"Jan 11, 2026 16:05","World 153","Premium Exchange",-19,11183,"Premium Exchange: Clay purchased (1243)"
"Jan 11, 2026 14:52","World 153","Points redeemed",-10,11202,"Construction time reduction - en153 - Farm (level 14)"
"Jan 11, 2026 14:52","World 153","Points redeemed",-10,11212,"Construction time reduction - en153 - Timber camp (level 20)"
"Jan 11, 2026 14:34","World 153","Premium Exchange",-19,11222,"Premium Exchange: Iron purchased (1243)"
"Jan 11, 2026 14:32","World 153","Premium Exchange",-19,11241,"Premium Exchange: Iron purchased (1237)"
"Jan 11, 2026 14:32","World 153","Premium Exchange",-37,11260,"Premium Exchange: Clay purchased (2435)"
"Jan 11, 2026 14:32","World 153","Premium Exchange",-28,11297,"Premium Exchange: Wood purchased (1842)"
"Jan 11, 2026 14:14","World 153","Points redeemed",-10,11325,"Construction time reduction - en153 - Timber camp (level 20)"
"Jan 11, 2026 14:03","World 153","Premium Exchange",-1,11335,"Premium Exchange: Clay purchased (60)"
"Jan 11, 2026 14:03","World 153","Premium Exchange",-1,11336,"Premium Exchange: Wood purchased (58)"
"Jan 11, 2026 14:03","World 153","Premium Exchange",-1,11337,"Premium Exchange: Iron purchased (62)"
"Jan 11, 2026 13:59","World 153","Premium Exchange",-1,11338,"Premium Exchange: Clay purchased (61)"
"Jan 11, 2026 13:20","World 153","Premium Exchange",-1,11339,"Premium Exchange: Wood purchased (64)"
"Jan 11, 2026 13:20","World 153","Premium Exchange",-10,11340,"Premium Exchange: Wood purchased (650)"
"Jan 11, 2026 13:20","World 153","Premium Exchange",-6,11350,"Premium Exchange: Clay purchased (389)"
"Jan 11, 2026 13:20","World 153","Premium Exchange",-8,11356,"Premium Exchange: Wood purchased (519)"
"Jan 11, 2026 13:20","World 153","Premium Exchange",-25,11364,"Premium Exchange: Clay purchased (1634)"
"Jan 11, 2026 13:19","World 153","Premium Exchange",-1,11389,"Premium Exchange: Clay purchased (56)"
"Jan 11, 2026 13:18","World 153","Premium Exchange",-1,11390,"Premium Exchange: Wood purchased (56)"
"Jan 11, 2026 13:02","World 153","Premium Exchange",-7,11391,"Premium Exchange: Iron purchased (411)"
"Jan 11, 2026 10:53","World 153","Premium Exchange",-7,11398,"Premium Exchange: Wood purchased (443)"
"Jan 11, 2026 10:53","World 153","Premium Exchange",-10,11405,"Premium Exchange: Iron purchased (649)"
"Jan 11, 2026 10:32","World 153","Premium Exchange",-1,11415,"Premium Exchange: Clay purchased (56)"
"Jan 11, 2026 10:32","World 153","Premium Exchange",-1,11416,"Premium Exchange: Iron purchased (58)"
"Jan 11, 2026 10:30","World 153","Premium Exchange",-1,11417,"Premium Exchange: Iron purchased (56)"
"Jan 11, 2026 10:30","World 153","Premium Exchange",-1,11418,"Premium Exchange: Clay purchased (56)"
"Jan 11, 2026 10:29","World 153","Premium Exchange",-1,11419,"Premium Exchange: Clay purchased (64)"
"Jan 11, 2026 10:29","World 153","Premium Exchange",-14,11420,"Premium Exchange: Iron purchased (909)"
"Jan 11, 2026 10:29","World 153","Premium Exchange",-5,11434,"Premium Exchange: Wood purchased (313)"
"Jan 11, 2026 10:29","World 153","Premium Exchange",-13,11439,"Premium Exchange: Clay purchased (845)"
"Jan 11, 2026 10:29","World 153","Premium Exchange",-10,11452,"Premium Exchange: Wood purchased (650)"
"Jan 11, 2026 10:29","World 153","Premium Exchange",-1,11462,"Premium Exchange: Clay purchased (57)"
"Jan 11, 2026 10:28","World 153","Premium Exchange",-1,11463,"Premium Exchange: Iron purchased (59)"
"Jan 11, 2026 10:28","World 153","Premium Exchange",-1,11464,"Premium Exchange: Wood purchased (57)"
"Jan 11, 2026 00:11","World 153","Points redeemed",-10,11465,"Instant completion - Farm (level 11)"
"Jan 10, 2026 23:50","World 153","Premium Exchange",-1,11475,"Premium Exchange: Wood purchased (52)"
"Jan 10, 2026 19:26","World 153","Premium Exchange",-1,11476,"Premium Exchange: Wood purchased (51)"
"Jan 10, 2026 18:30","World 153","Premium Exchange",-10,11477,"Premium Exchange: Clay purchased (652)"
"Jan 10, 2026 16:47","World 147","Points redeemed",-130,11487,"Beast of the Black Mountain Stamina - 12"
"Jan 10, 2026 15:47","World 153","Premium Exchange",-2,11617,"Premium Exchange: Iron purchased (129)"
"Jan 10, 2026 14:08","World 153","Premium Exchange",-2,11619,"Premium Exchange: Iron purchased (122)"
"Jan 10, 2026 14:08","World 153","Premium Exchange",-10,11621,"Premium Exchange: Iron purchased (657)"
"Jan 10, 2026 13:39","World 147","Points redeemed",-130,11631,"Beast of the Black Mountain Stamina - 12"
"Jan 10, 2026 13:09","World 153","Premium Exchange",-1,11761,"Premium Exchange: Iron purchased (57)"
"Jan 10, 2026 12:08","World 153","Premium Exchange",-1,11762,"Premium Exchange: Clay purchased (64)"
"Jan 10, 2026 12:03","World 153","Premium Exchange",-1,11763,"Premium Exchange: Iron purchased (46)"
"Jan 10, 2026 12:03","World 153","Premium Exchange",-1,11764,"Premium Exchange: Clay purchased (45)"
"Jan 10, 2026 12:03","World 153","Premium Exchange",-1,11765,"Premium Exchange: Wood purchased (44)"
"Jan 10, 2026 12:01","World 153","Premium Exchange",-1,11766,"Premium Exchange: Wood purchased (57)"
"Jan 10, 2026 12:01","World 153","Premium Exchange",-10,11767,"Premium Exchange: Iron purchased (651)"
"Jan 10, 2026 12:01","World 153","Premium Exchange",-19,11777,"Premium Exchange: Wood purchased (1238)"
"Jan 10, 2026 12:01","World 153","Premium Exchange",-10,11796,"Premium Exchange: Wood purchased (658)"
"Jan 10, 2026 12:00","World 153","Premium Exchange",-1,11806,"Premium Exchange: Wood purchased (53)"
"Jan 10, 2026 11:59","World 153","Premium Exchange",-5,11807,"Premium Exchange: Wood purchased (324)"
"Jan 10, 2026 11:43","World 153","Premium Exchange",-1,11812,"Premium Exchange: Wood purchased (42)"
"Jan 10, 2026 11:32","World 153","Premium Exchange",-1,11813,"Premium Exchange: Clay purchased (44)"
"Jan 10, 2026 11:24","World 153","Premium Exchange",-1,11814,"Premium Exchange: Clay purchased (44)"
"Jan 10, 2026 11:24","World 153","Premium Exchange",-1,11815,"Premium Exchange: Wood purchased (42)"
"Jan 10, 2026 11:13","World 153","Premium Exchange",-7,11816,"Premium Exchange: Iron purchased (400)"
"Jan 10, 2026 11:00","World 153","Premium Exchange",-1,11823,"Premium Exchange: Wood purchased (42)"
"Jan 10, 2026 10:59","World 153","Premium Exchange",-1,11824,"Premium Exchange: Iron purchased (57)"
"Jan 10, 2026 10:53","World 153","Premium Exchange",-1,11825,"Premium Exchange: Iron purchased (45)"
"Jan 10, 2026 10:50","World 153","Premium Exchange",-1,11826,"Premium Exchange: Wood purchased (44)"
"Jan 10, 2026 10:49","World 153","Points redeemed",-150,11827,"+20% iron production 30"
"Jan 10, 2026 10:49","World 153","Points redeemed",-150,11977,"+20% clay production 30"
"Jan 10, 2026 10:49","World 153","Points redeemed",-150,12127,"+20% wood production 30"
"Jan 10, 2026 10:28","World 153","Premium Exchange",-1,12277,"Premium Exchange: Clay purchased (64)"
"Jan 10, 2026 10:24","World 153","Premium Exchange",-1,12278,"Premium Exchange: Wood purchased (64)"
"Jan 10, 2026 10:22","World 153","Premium Exchange",-1,12279,"Premium Exchange: Clay purchased (64)"
"Jan 10, 2026 10:22","World 153","Premium Exchange",-1,12280,"Premium Exchange: Wood purchased (49)"
"Jan 10, 2026 10:09","World 153","Premium Exchange",-1,12281,"Premium Exchange: Iron purchased (64)"
"Jan 10, 2026 10:03","World 153","Points redeemed",-10,12282,"Construction time reduction - en153 - Clay pit (level 15)"
"Jan 10, 2026 10:03","World 153","Points redeemed",-10,12292,"Construction time reduction - en153 - Timber camp (level 17)"
"Jan 10, 2026 09:54","World 153","Premium Exchange",-10,12302,"Premium Exchange: Wood purchased (649)"
"Jan 10, 2026 09:53","World 153","Premium Exchange",-7,12312,"Premium Exchange: Clay purchased (454)"
"Jan 10, 2026 09:50","World 153","Premium Exchange",-1,12319,"Premium Exchange: Clay purchased (56)"
"Jan 10, 2026 09:50","World 153","Premium Exchange",-1,12320,"Premium Exchange: Wood purchased (50)"
"Jan 10, 2026 09:50","World 153","Premium Exchange",-6,12321,"Premium Exchange: Iron purchased (389)"
"Jan 10, 2026 09:49","World 153","Premium Exchange",-1,12327,"Premium Exchange: Iron purchased (44)"
"Jan 10, 2026 09:49","World 153","Premium Exchange",-1,12328,"Premium Exchange: Wood purchased (42)"
"Jan 10, 2026 09:48","World 153","Premium Exchange",-1,12329,"Premium Exchange: Clay purchased (42)"
"Jan 10, 2026 09:43","World 153","Premium Exchange",-1,12330,"Premium Exchange: Iron purchased (44)"
"Jan 10, 2026 09:43","World 153","Premium Exchange",-1,12331,"Premium Exchange: Clay purchased (42)"
"Jan 10, 2026 09:41","World 153","Premium Exchange",-1,12332,"Premium Exchange: Iron purchased (44)"
"Jan 10, 2026 09:39","World 153","Premium Exchange",-1,12333,"Premium Exchange: Clay purchased (43)"
"Jan 10, 2026 09:38","World 153","Premium Exchange",-1,12334,"Premium Exchange: Iron purchased (44)"
"Jan 10, 2026 09:20","World 147","Points redeemed",-200,12335,"Beast of the Black Mountain Stamina - 24"
"Jan 10, 2026 08:49","World 153","Premium Exchange",-2,12535,"Premium Exchange: Wood purchased (129)"
"Jan 10, 2026 08:12","World 147","Points redeemed",-200,12537,"Beast of the Black Mountain Stamina - 24"
"Jan 10, 2026 08:12","World 147","Points redeemed",-12,12737,"Beast of the Black Mountain Stamina - 1"
"Jan 10, 2026 07:22","World 153","Premium Exchange",-1,12749,"Premium Exchange: Wood purchased (40)"
"Jan 10, 2026 07:21","World 153","Premium Exchange",-1,12750,"Premium Exchange: Iron purchased (21)"
"Jan 10, 2026 05:18","World 153","Premium Exchange",-1,12751,"Premium Exchange: Clay purchased (20)"
"Jan 10, 2026 02:32","World 147","Points redeemed",-12,12752,"Beast of the Black Mountain Stamina - 1"
"Jan 09, 2026 22:24","World 153","Premium Exchange",-10,12764,"Premium Exchange: Wood purchased (651)"
"Jan 09, 2026 22:05","World 153","Premium Exchange",-1,12774,"Premium Exchange: Wood purchased (38)"
"Jan 09, 2026 22:02","World 153","Premium Exchange",-1,12775,"Premium Exchange: Wood purchased (38)"
"Jan 09, 2026 22:01","World 153","Premium Exchange",-10,12776,"Premium Exchange: Iron purchased (621)"
"Jan 09, 2026 22:01","World 153","Premium Exchange",-10,12786,"Premium Exchange: Clay purchased (652)"
"Jan 09, 2026 22:01","World 153","Premium Exchange",-1,12796,"Premium Exchange: Clay purchased (65)"
"Jan 09, 2026 21:59","World 153","Premium Exchange",-1,12797,"Premium Exchange: Wood purchased (38)"
"Jan 09, 2026 21:56","World 153","Premium Exchange",-1,12798,"Premium Exchange: Clay purchased (38)"
"Jan 09, 2026 21:56","World 153","Premium Exchange",-1,12799,"Premium Exchange: Iron purchased (40)"
"Jan 09, 2026 21:10","World 147","Points redeemed",-12,12800,"Beast of the Black Mountain Stamina - 1"
"Jan 09, 2026 21:10","World 147","Points redeemed",-12,12812,"Beast of the Black Mountain Stamina - 1"
"Jan 09, 2026 21:10","World 147","Points redeemed",-130,12824,"Beast of the Black Mountain Stamina - 12"
"Jan 09, 2026 14:52","World 153","Premium Exchange",-1,12954,"Premium Exchange: Wood purchased (54)"
"Jan 09, 2026 12:12","World 153","Premium Exchange",-8,12955,"Premium Exchange: Iron purchased (519)"
"Jan 09, 2026 11:42","World 153","Premium Exchange",-10,12963,"Premium Exchange: Iron purchased (656)"
"Jan 09, 2026 11:38","World 153","Premium Exchange",-1,12973,"Premium Exchange: Wood purchased (63)"
"Jan 09, 2026 11:37","World 153","Premium Exchange",-1,12974,"Premium Exchange: Iron purchased (64)"
"Jan 09, 2026 11:36","World 153","Premium Exchange",-1,12975,"Premium Exchange: Wood purchased (64)"
"Jan 09, 2026 11:36","World 153","Premium Exchange",-4,12976,"Premium Exchange: Clay purchased (259)"
"Jan 09, 2026 11:36","World 153","Premium Exchange",-10,12980,"Premium Exchange: Clay purchased (652)"
"Jan 09, 2026 11:36","World 153","Premium Exchange",-10,12990,"Premium Exchange: Wood purchased (652)"
"Jan 09, 2026 11:35","World 153","Premium Exchange",-3,13000,"Premium Exchange: Clay purchased (194)"
"Jan 09, 2026 11:35","World 153","Premium Exchange",-1,13003,"Premium Exchange: Clay purchased (64)"
"Jan 09, 2026 11:34","World 153","Premium Exchange",-10,13004,"Premium Exchange: Iron purchased (650)"
"Jan 09, 2026 11:34","World 153","Premium Exchange",-4,13014,"Premium Exchange: Wood purchased (259)"
"Jan 09, 2026 11:34","World 153","Premium Exchange",-10,13018,"Premium Exchange: Clay purchased (652)"
"Jan 09, 2026 11:34","World 153","Premium Exchange",-10,13028,"Premium Exchange: Wood purchased (652)"
"Jan 09, 2026 11:34","World 153","Premium Exchange",-1,13038,"Premium Exchange: Wood purchased (65)"
"Jan 09, 2026 11:33","World 153","Premium Exchange",-1,13039,"Premium Exchange: Clay purchased (64)"
"Jan 09, 2026 11:30","World 153","Premium Exchange",-1,13040,"Premium Exchange: Wood purchased (55)"
"Jan 09, 2026 11:29","World 153","Premium Exchange",-1,13041,"Premium Exchange: Iron purchased (61)"
"Jan 09, 2026 11:29","World 153","Premium Exchange",-1,13042,"Premium Exchange: Clay purchased (61)"
"Jan 09, 2026 11:23","World 153","Premium Exchange",-1,13043,"Premium Exchange: Wood purchased (56)"
"Jan 09, 2026 11:22","World 153","Premium Exchange",-4,13044,"Premium Exchange: Iron purchased (259)"
"Jan 09, 2026 11:22","World 153","Premium Exchange",-3,13048,"Premium Exchange: Clay purchased (194)"
"Jan 09, 2026 11:22","World 153","Premium Exchange",-1,13051,"Premium Exchange: Clay purchased (60)"
"Jan 09, 2026 11:19","World 153","Premium Exchange",-1,13052,"Premium Exchange: Wood purchased (64)"
"Jan 09, 2026 11:17","World 153","Premium Exchange",-1,13053,"Premium Exchange: Iron purchased (64)"
"Jan 09, 2026 11:16","World 153","Premium Exchange",-9,13054,"Premium Exchange: Clay purchased (584)"
"Jan 09, 2026 11:16","World 153","Premium Exchange",-7,13063,"Premium Exchange: Wood purchased (417)"
"Jan 09, 2026 11:16","World 153","Premium Exchange",-1,13070,"Premium Exchange: Iron purchased (64)"
"Jan 09, 2026 11:16","World 153","Premium Exchange",-1,13071,"Premium Exchange: Clay purchased (64)"
"Jan 09, 2026 11:15","World 153","Premium Exchange",-1,13072,"Premium Exchange: Wood purchased (51)"
"Jan 09, 2026 11:05","World 153","Premium Exchange",-1,13073,"Premium Exchange: Clay purchased (64)"
"Jan 09, 2026 11:05","World 153","Premium Exchange",-9,13074,"Premium Exchange: Clay purchased (585)"
"Jan 09, 2026 11:05","World 153","Premium Exchange",-9,13083,"Premium Exchange: Wood purchased (584)"
"Jan 09, 2026 11:05","World 153","Premium Exchange",-1,13092,"Premium Exchange: Wood purchased (51)"
"Jan 09, 2026 11:04","World 153","Premium Exchange",-9,13093,"Premium Exchange: Iron purchased (585)"
"Jan 09, 2026 11:03","World 153","Premium Exchange",-1,13102,"Premium Exchange: Iron purchased (64)"
"Jan 09, 2026 10:27","World 153","Premium Exchange",-1,13103,"Premium Exchange: Iron purchased (51)"
"Jan 09, 2026 10:27","World 153","Premium Exchange",-1,13104,"Premium Exchange: Wood purchased (63)"
"Jan 09, 2026 10:16","World 153","Premium Exchange",-5,13105,"Premium Exchange: Clay purchased (324)"
"Jan 09, 2026 10:16","World 153","Premium Exchange",-10,13110,"Premium Exchange: Clay purchased (653)"
"Jan 09, 2026 09:31","World 153","Premium Exchange",-1,13120,"Premium Exchange: Clay purchased (50)"
"Jan 09, 2026 09:30","World 153","Premium Exchange",-1,13121,"Premium Exchange: Wood purchased (64)"
"Jan 09, 2026 08:45","World 153","Premium Exchange",-1,13122,"Premium Exchange: Clay purchased (55)"
"Jan 09, 2026 08:32","World 153","Premium Exchange",-2,13123,"Premium Exchange: Wood purchased (120)"
"Jan 09, 2026 08:31","World 153","Premium Exchange",-10,13125,"Premium Exchange: Iron purchased (651)"
"Jan 09, 2026 08:31","World 153","Premium Exchange",-10,13135,"Premium Exchange: Wood purchased (651)"
"Jan 09, 2026 08:06","World 153","Premium Exchange",-1,13145,"Premium Exchange: Iron purchased (51)"
"Jan 09, 2026 08:06","World 153","Premium Exchange",-1,13146,"Premium Exchange: Clay purchased (51)"
"Jan 09, 2026 08:05","World 153","Premium Exchange",-1,13147,"Premium Exchange: Wood purchased (48)"
"Jan 09, 2026 08:03","World 153","Premium Exchange",-1,13148,"Premium Exchange: Iron purchased (48)"
"Jan 09, 2026 08:02","World 153","Premium Exchange",-1,13149,"Premium Exchange: Clay purchased (51)"
"Jan 09, 2026 07:59","World 153","Premium Exchange",-1,13150,"Premium Exchange: Iron purchased (60)"
"Jan 09, 2026 07:59","World 153","Premium Exchange",-14,13151,"Premium Exchange: Iron purchased (912)"
"Jan 09, 2026 07:59","World 153","Premium Exchange",-4,13165,"Premium Exchange: Clay purchased (259)"
"Jan 09, 2026 07:59","World 153","Premium Exchange",-10,13169,"Premium Exchange: Clay purchased (652)"
"Jan 09, 2026 07:59","World 153","Premium Exchange",-10,13179,"Premium Exchange: Wood purchased (652)"
"Jan 09, 2026 07:59","World 153","Premium Exchange",-1,13189,"Premium Exchange: Clay purchased (52)"
"Jan 09, 2026 07:55","World 153","Premium Exchange",-1,13190,"Premium Exchange: Wood purchased (48)"
"Jan 09, 2026 07:55","World 153","Premium Exchange",-1,13191,"Premium Exchange: Clay purchased (51)"
"Jan 09, 2026 07:52","World 153","Premium Exchange",-1,13192,"Premium Exchange: Iron purchased (48)"
"Jan 09, 2026 07:52","World 153","Premium Exchange",-1,13193,"Premium Exchange: Wood purchased (48)"
"Jan 09, 2026 07:51","World 153","Premium Exchange",-1,13194,"Premium Exchange: Clay purchased (51)"
"Jan 09, 2026 07:49","World 153","Premium Exchange",-1,13195,"Premium Exchange: Wood purchased (48)"
"Jan 09, 2026 07:46","World 153","Premium Exchange",-1,13196,"Premium Exchange: Iron purchased (48)"
"Jan 09, 2026 07:46","World 153","Premium Exchange",-1,13197,"Premium Exchange: Clay purchased (51)"
"Jan 09, 2026 07:45","World 153","Premium Exchange",-1,13198,"Premium Exchange: Wood purchased (48)"
"Jan 09, 2026 07:41","World 153","Premium Exchange",-1,13199,"Premium Exchange: Iron purchased (48)"
"Jan 09, 2026 07:41","World 153","Premium Exchange",-1,13200,"Premium Exchange: Clay purchased (51)"
"Jan 09, 2026 07:38","World 153","Premium Exchange",-1,13201,"Premium Exchange: Iron purchased (48)"
"Jan 09, 2026 07:38","World 153","Premium Exchange",-1,13202,"Premium Exchange: Clay purchased (51)"
"Jan 09, 2026 07:33","World 153","Premium Exchange",-1,13203,"Premium Exchange: Iron purchased (48)"
"Jan 09, 2026 07:33","World 153","Premium Exchange",-1,13204,"Premium Exchange: Clay purchased (51)"
"Jan 09, 2026 07:30","World 153","Premium Exchange",-1,13205,"Premium Exchange: Iron purchased (48)"
"Jan 09, 2026 07:30","World 153","Premium Exchange",-1,13206,"Premium Exchange: Clay purchased (51)"
"Jan 09, 2026 07:27","World 153","Premium Exchange",-1,13207,"Premium Exchange: Wood purchased (48)"
"Jan 08, 2026 21:28","World 153","Premium Exchange",-1,13208,"Premium Exchange: Wood purchased (32)"
"Jan 08, 2026 21:28","World 153","Premium Exchange",-1,13209,"Premium Exchange: Clay purchased (32)"
"Jan 08, 2026 21:27","World 153","Premium Exchange",-1,13210,"Premium Exchange: Iron purchased (32)"
"Jan 08, 2026 21:10","World 153","Premium Exchange",-1,13211,"Premium Exchange: Iron purchased (49)"
"Jan 08, 2026 21:10","World 153","Premium Exchange",-1,13212,"Premium Exchange: Wood purchased (49)"
"Jan 08, 2026 21:07","World 153","Premium Exchange",-10,13213,"Premium Exchange: Wood purchased (608)"
"Jan 08, 2026 21:03","World 153","Premium Exchange",-2,13223,"Premium Exchange: Clay purchased (129)"
"Jan 08, 2026 21:03","World 153","Premium Exchange",-1,13225,"Premium Exchange: Wood purchased (32)"
"Jan 08, 2026 21:03","World 153","Premium Exchange",-10,13226,"Premium Exchange: Clay purchased (651)"
"Jan 08, 2026 20:32","World 153","Premium Exchange",-1,13236,"Premium Exchange: Iron purchased (32)"
"Jan 08, 2026 20:31","World 153","Premium Exchange",-1,13237,"Premium Exchange: Wood purchased (16)"
"Jan 08, 2026 20:31","World 153","Premium Exchange",-1,13238,"Premium Exchange: Clay purchased (16)"
"Jan 08, 2026 20:30","World 153","Premium Exchange",-1,13239,"Premium Exchange: Wood purchased (16)"
"Jan 08, 2026 20:30","World 153","Premium Exchange",-1,13240,"Premium Exchange: Clay purchased (16)"
"Jan 08, 2026 20:22","World 153","Premium Exchange",-1,13241,"Premium Exchange: Clay purchased (32)"
"Jan 08, 2026 20:17","World 153","Premium Exchange",-1,13242,"Premium Exchange: Wood purchased (16)"
